"cellType","ensemblID","geneSet","symbol"
"lymphocyte","ENSG00000125454","lymp1","SLC25A19"
"lymphocyte","ENSG00000125457","lymp1","MIF4GD"
"lymphocyte","ENSG00000125484","lymp3","GTF3C4"
"lymphocyte","ENSG00000125485","lymp2","DDX31"
"lymphocyte","ENSG00000125630","lymp2","POLR1B"
"lymphocyte","ENSG00000125676","lymp3","THOC2"
"lymphocyte","ENSG00000125841","lymp1","NRSN2"
"lymphocyte","ENSG00000125846","lymp1","ZNF133"
"lymphocyte","ENSG00000126067","lymp1","PSMB2"
"lymphocyte","ENSG00000126107","lymp1","HECTD3"
"lymphocyte","ENSG00000126243","lymp2","LRFN3"
"lymphocyte","ENSG00000126261","lymp3","UBA2"
"lymphocyte","ENSG00000126353","lymp2","CCR7"
"lymphocyte","ENSG00000126457","lymp1","PRMT1"
"lymphocyte","ENSG00000126602","lymp1","TRAP1"
"lymphocyte","ENSG00000126790","lymp1","L3HYPDH"
"lymphocyte","ENSG00000126870","lymp1","WDR60"
"lymphocyte","ENSG00000127074","lymp2","RGS13"
"lymphocyte","ENSG00000127124","lymp1","HIVEP3"
"lymphocyte","ENSG00000127184","lymp1","COX7C"
"lymphocyte","ENSG00000127463","lymp1","EMC1"
"lymphocyte","ENSG00000127561","lymp2","SYNGR3"
"lymphocyte","ENSG00000127804","lymp1","METTL16"
"lymphocyte","ENSG00000128050","lymp2","PAICS"
"lymphocyte","ENSG00000128245","lymp3","YWHAH"
"lymphocyte","ENSG00000128394","lymp4","APOBEC3F"
"lymphocyte","ENSG00000128654","lymp3","MTX2"
"lymphocyte","ENSG00000128731","lymp1","HERC2"
"lymphocyte","ENSG00000128739","lymp2","SNRPN"
"lymphocyte","ENSG00000128829","lymp1","EIF2AK4"
"lymphocyte","ENSG00000128915","lymp3","ICE2"
"lymphocyte","ENSG00000128928","lymp2","IVD"
"lymphocyte","ENSG00000129003","lymp3","VPS13C"
"lymphocyte","ENSG00000129103","lymp1","SUMF2"
"lymphocyte","ENSG00000129187","lymp1","DCTD"
"lymphocyte","ENSG00000129473","lymp1","BCL2L2"
"lymphocyte","ENSG00000129680","lymp2","MAP7D3"
"lymphocyte","ENSG00000130021","lymp3","PUDP"
"lymphocyte","ENSG00000130024","lymp3","PHF10"
"lymphocyte","ENSG00000130177","lymp3","CDC16"
"lymphocyte","ENSG00000130338","lymp3","TULP4"
"lymphocyte","ENSG00000130340","lymp1","SNX9"
"lymphocyte","ENSG00000130348","lymp2","QRSL1"
"lymphocyte","ENSG00000130638","lymp3","ATXN10"
"lymphocyte","ENSG00000130713","lymp2","EXOSC2"
"lymphocyte","ENSG00000130787","lymp2","HIP1R"
"lymphocyte","ENSG00000130816","lymp1","DNMT1"
"lymphocyte","ENSG00000130827","lymp1","PLXNA3"
"lymphocyte","ENSG00000130921","lymp1","C12orf65"
"lymphocyte","ENSG00000130956","lymp1","HABP4"
"lymphocyte","ENSG00000130958","lymp3","SLC35D2"
"lymphocyte","ENSG00000131043","lymp1","AAR2"
"lymphocyte","ENSG00000131269","lymp3","ABCB7"
"lymphocyte","ENSG00000131368","lymp2","MRPS25"
"lymphocyte","ENSG00000131374","lymp2","TBC1D5"
"lymphocyte","ENSG00000131378","lymp2","RFTN1"
"lymphocyte","ENSG00000131558","lymp0","EXOC4"
"lymphocyte","ENSG00000131779","lymp1","PEX11B"
"lymphocyte","ENSG00000131844","lymp3","MCCC2"
"lymphocyte","ENSG00000131845","lymp1","ZNF304"
"lymphocyte","ENSG00000131943","lymp4","C19orf12"
"lymphocyte","ENSG00000132128","lymp1","LRRC41"
"lymphocyte","ENSG00000132153","lymp1","DHX30"
"lymphocyte","ENSG00000132182","lymp2","NUP210"
"lymphocyte","ENSG00000132185","lymp2","FCRLA"
"lymphocyte","ENSG00000132300","lymp1","PTCD3"
"lymphocyte","ENSG00000132305","lymp1","IMMT"
"lymphocyte","ENSG00000132313","lymp3","MRPL35"
"lymphocyte","ENSG00000132382","lymp1","MYBBP1A"
"lymphocyte","ENSG00000132383","lymp2","RPA1"
"lymphocyte","ENSG00000132463","lymp3","GRSF1"
"lymphocyte","ENSG00000132591","lymp1","ERAL1"
"lymphocyte","ENSG00000132603","lymp2","NIP7"
"lymphocyte","ENSG00000132623","lymp3","ANKEF1"
"lymphocyte","ENSG00000132670","lymp0","PTPRA"
"lymphocyte","ENSG00000132704","lymp2","FCRL2"
"lymphocyte","ENSG00000132718","lymp2","SYT11"
"lymphocyte","ENSG00000132768","lymp2","DPH2"
"lymphocyte","ENSG00000132953","lymp3","XPO4"
"lymphocyte","ENSG00000133028","lymp3","SCO1"
"lymphocyte","ENSG00000133056","lymp2","PIK3C2B"
"lymphocyte","ENSG00000133065","lymp2","SLC41A1"
"lymphocyte","ENSG00000133243","lymp1","BTBD2"
"lymphocyte","ENSG00000133316","lymp1","WDR74"
"lymphocyte","ENSG00000133422","lymp1","MORC2"
"lymphocyte","ENSG00000133424","lymp2","LARGE1"
"lymphocyte","ENSG00000133597","lymp1","ADCK2"
"lymphocyte","ENSG00000133678","lymp3","TMEM254"
"lymphocyte","ENSG00000133706","lymp3","LARS"
"lymphocyte","ENSG00000133740","lymp2","E2F5"
"lymphocyte","ENSG00000133935","lymp2","C14orf1"
"lymphocyte","ENSG00000134057","lymp2","CCNB1"
"lymphocyte","ENSG00000134061","lymp2","CD180"
"lymphocyte","ENSG00000134330","lymp1","IAH1"
"lymphocyte","ENSG00000134490","lymp1","TMEM241"
"lymphocyte","ENSG00000134532","lymp2","SOX5"
"lymphocyte","ENSG00000134574","lymp1","DDB2"
"lymphocyte","ENSG00000134779","lymp1","TPGS2"
"lymphocyte","ENSG00000134864","lymp2","GGACT"
"lymphocyte","ENSG00000134954","lymp2","ETS1"
"lymphocyte","ENSG00000134987","lymp3","WDR36"
"lymphocyte","ENSG00000135108","lymp1","FBXO21"
"lymphocyte","ENSG00000135144","lymp2","DTX1"
"lymphocyte","ENSG00000135185","lymp2","TMEM243"
"lymphocyte","ENSG00000135272","lymp3","MDFIC"
"lymphocyte","ENSG00000135297","lymp3","MTO1"
"lymphocyte","ENSG00000135318","lymp2","NT5E"
"lymphocyte","ENSG00000135372","lymp1","NAT10"
"lymphocyte","ENSG00000135426","lymp2","TESPA1"
"lymphocyte","ENSG00000135473","lymp1","PAN2"
"lymphocyte","ENSG00000135622","lymp2","SEMA4F"
"lymphocyte","ENSG00000135624","lymp1","CCT7"
"lymphocyte","ENSG00000135736","lymp2","CCDC102A"
"lymphocyte","ENSG00000135763","lymp1","URB2"
"lymphocyte","ENSG00000135801","lymp3","TAF5L"
"lymphocyte","ENSG00000135905","lymp4","DOCK10"
"lymphocyte","ENSG00000136045","lymp2","PWP1"
"lymphocyte","ENSG00000136100","lymp3","VPS36"
"lymphocyte","ENSG00000136104","lymp2","RNASEH2B"
"lymphocyte","ENSG00000136108","lymp3","CKAP2"
"lymphocyte","ENSG00000136111","lymp3","TBC1D4"
"lymphocyte","ENSG00000136122","lymp3","BORA"
"lymphocyte","ENSG00000136141","lymp2","LRCH1"
"lymphocyte","ENSG00000136193","lymp1","SCRN1"
"lymphocyte","ENSG00000136243","lymp3","NUPL2"
"lymphocyte","ENSG00000136247","lymp1","ZDHHC4"
"lymphocyte","ENSG00000136319","lymp1","TTC5"
"lymphocyte","ENSG00000136444","lymp1","RSAD1"
"lymphocyte","ENSG00000136448","lymp1","NMT1"
"lymphocyte","ENSG00000136485","lymp1","DCAF7"
"lymphocyte","ENSG00000136518","lymp3","ACTL6A"
"lymphocyte","ENSG00000136573","lymp2","BLK"
"lymphocyte","ENSG00000136628","lymp3","EPRS"
"lymphocyte","ENSG00000136631","lymp3","VPS45"
"lymphocyte","ENSG00000136717","lymp2","BIN1"
"lymphocyte","ENSG00000136824","lymp3","SMC2"
"lymphocyte","ENSG00000136840","lymp2","ST6GALNAC4"
"lymphocyte","ENSG00000136897","lymp3","MRPL50"
"lymphocyte","ENSG00000136950","lymp2","ARPC5L"
"lymphocyte","ENSG00000136997","lymp2","MYC"
"lymphocyte","ENSG00000137054","lymp2","POLR1E"
"lymphocyte","ENSG00000137078","lymp2","SIT1"
"lymphocyte","ENSG00000137101","lymp2","CD72"
"lymphocyte","ENSG00000137166","lymp1","FOXP4"
"lymphocyte","ENSG00000137265","lymp1","IRF4"
"lymphocyte","ENSG00000137288","lymp2","UQCC2"
"lymphocyte","ENSG00000137310","lymp2","TCF19"
"lymphocyte","ENSG00000137502","lymp2","RAB30"
"lymphocyte","ENSG00000137513","lymp1","NARS2"
"lymphocyte","ENSG00000137547","lymp2","MRPL15"
"lymphocyte","ENSG00000137713","lymp3","PPP2R1B"
"lymphocyte","ENSG00000137824","lymp1","RMDN3"
"lymphocyte","ENSG00000137936","lymp2","BCAR3"
"lymphocyte","ENSG00000137992","lymp3","DBT"
"lymphocyte","ENSG00000138018","lymp3","SELENOI"
"lymphocyte","ENSG00000138074","lymp1","SLC5A6"
"lymphocyte","ENSG00000138095","lymp3","LRPPRC"
"lymphocyte","ENSG00000138134","lymp2","STAMBPL1"
"lymphocyte","ENSG00000138172","lymp2","CALHM2"
"lymphocyte","ENSG00000138182","lymp3","KIF20B"
"lymphocyte","ENSG00000138363","lymp2","ATIC"
"lymphocyte","ENSG00000138375","lymp1","SMARCAL1"
"lymphocyte","ENSG00000138376","lymp3","BARD1"
"lymphocyte","ENSG00000138380","lymp3","CARF"
"lymphocyte","ENSG00000138430","lymp3","OLA1"
"lymphocyte","ENSG00000138614","lymp1","VWA9"
"lymphocyte","ENSG00000138698","lymp3","RAP1GDS1"
"lymphocyte","ENSG00000139131","lymp3","YARS2"
"lymphocyte","ENSG00000139174","lymp0","PRICKLE1"
"lymphocyte","ENSG00000139193","lymp2","CD27"
"lymphocyte","ENSG00000139211","lymp2","AMIGO2"
"lymphocyte","ENSG00000139266","lymp1","MARCH9"
"lymphocyte","ENSG00000139291","lymp3","TMEM19"
"lymphocyte","ENSG00000139645","lymp1","ANKRD52"
"lymphocyte","ENSG00000139651","lymp1","ZNF740"
"lymphocyte","ENSG00000139684","lymp4","ESD"
"lymphocyte","ENSG00000140262","lymp3","TCF12"
"lymphocyte","ENSG00000140367","lymp3","UBE2Q2"
"lymphocyte","ENSG00000140382","lymp2","HMG20A"
"lymphocyte","ENSG00000140395","lymp3","WDR61"
"lymphocyte","ENSG00000140398","lymp2","NEIL1"
"lymphocyte","ENSG00000140598","lymp3","EFL1"
"lymphocyte","ENSG00000140718","lymp1","FTO"
"lymphocyte","ENSG00000140750","lymp1","ARHGAP17"
"lymphocyte","ENSG00000140968","lymp2","IRF8"
"lymphocyte","ENSG00000141076","lymp1","UTP4"
"lymphocyte","ENSG00000141101","lymp2","NOB1"
"lymphocyte","ENSG00000141219","lymp3","C17orf80"
"lymphocyte","ENSG00000141293","lymp2","SKAP1"
"lymphocyte","ENSG00000141380","lymp3","SS18"
"lymphocyte","ENSG00000141384","lymp2","TAF4B"
"lymphocyte","ENSG00000141510","lymp2","TP53"
"lymphocyte","ENSG00000141564","lymp1","RPTOR"
"lymphocyte","ENSG00000141698","lymp2","NT5C3B"
"lymphocyte","ENSG00000141753","lymp4","IGFBP4"
"lymphocyte","ENSG00000142065","lymp1","ZFP14"
"lymphocyte","ENSG00000142156","lymp1","COL6A1"
"lymphocyte","ENSG00000142168","lymp1","SOD1"
"lymphocyte","ENSG00000142173","lymp2","COL6A2"
"lymphocyte","ENSG00000142207","lymp1","URB1"
"lymphocyte","ENSG00000142453","lymp1","CARM1"
"lymphocyte","ENSG00000142541","lymp2","RPL13A"
"lymphocyte","ENSG00000142676","lymp2","RPL11"
"lymphocyte","ENSG00000142686","lymp1","C1orf216"
"lymphocyte","ENSG00000142864","lymp3","SERBP1"
"lymphocyte","ENSG00000142875","lymp3","PRKACB"
"lymphocyte","ENSG00000142937","lymp2","RPS8"
"lymphocyte","ENSG00000143157","lymp3","POGK"
"lymphocyte","ENSG00000143167","lymp0","GPA33"
"lymphocyte","ENSG00000143297","lymp2","FCRL5"
"lymphocyte","ENSG00000143374","lymp1","TARS2"
"lymphocyte","ENSG00000143390","lymp2","RFX5"
"lymphocyte","ENSG00000143436","lymp2","MRPL9"
"lymphocyte","ENSG00000143486","lymp2","EIF2D"
"lymphocyte","ENSG00000143493","lymp3","INTS7"
"lymphocyte","ENSG00000143498","lymp3","TAF1A"
"lymphocyte","ENSG00000143499","lymp3","SMYD2"
"lymphocyte","ENSG00000143727","lymp3","ACP1"
"lymphocyte","ENSG00000143799","lymp2","PARP1"
"lymphocyte","ENSG00000144161","lymp1","ZC3H8"
"lymphocyte","ENSG00000144218","lymp2","AFF3"
"lymphocyte","ENSG00000144468","lymp4","RHBDD1"
"lymphocyte","ENSG00000144580","lymp1","CNOT9"
"lymphocyte","ENSG00000144645","lymp2","OSBPL10"
"lymphocyte","ENSG00000144659","lymp2","SLC25A38"
"lymphocyte","ENSG00000144791","lymp1","LIMD1"
"lymphocyte","ENSG00000144843","lymp4","ADPRH"
"lymphocyte","ENSG00000144867","lymp1","SRPRB"
"lymphocyte","ENSG00000145029","lymp2","NICN1"
"lymphocyte","ENSG00000145103","lymp1","ILDR1"
"lymphocyte","ENSG00000145247","lymp3","OCIAD2"
"lymphocyte","ENSG00000145287","lymp4","PLAC8"
"lymphocyte","ENSG00000145293","lymp3","ENOPH1"
"lymphocyte","ENSG00000145348","lymp1","TBCK"
"lymphocyte","ENSG00000145349","lymp3","CAMK2D"
"lymphocyte","ENSG00000145375","lymp3","SPATA5"
"lymphocyte","ENSG00000145416","lymp4","MARCH1"
"lymphocyte","ENSG00000145545","lymp3","SRD5A1"
"lymphocyte","ENSG00000145734","lymp3","BDP1"
"lymphocyte","ENSG00000145741","lymp2","BTF3"
"lymphocyte","ENSG00000145907","lymp3","G3BP1"
"lymphocyte","ENSG00000145982","lymp2","FARS2"
"lymphocyte","ENSG00000146192","lymp1","FGD2"
"lymphocyte","ENSG00000146223","lymp3","RPL7L1"
"lymphocyte","ENSG00000146414","lymp3","SHPRH"
"lymphocyte","ENSG00000146463","lymp3","ZMYM4"
"lymphocyte","ENSG00000146535","lymp1","GNA12"
"lymphocyte","ENSG00000146731","lymp3","CCT6A"
"lymphocyte","ENSG00000146833","lymp3","TRIM4"
"lymphocyte","ENSG00000146909","lymp3","NOM1"
"lymphocyte","ENSG00000147124","lymp1","ZNF41"
"lymphocyte","ENSG00000147130","lymp1","ZMYM3"
"lymphocyte","ENSG00000147224","lymp2","PRPS1"
"lymphocyte","ENSG00000147231","lymp2","CXorf57"
"lymphocyte","ENSG00000147274","lymp3","RBMX"
"lymphocyte","ENSG00000147324","lymp3","MFHAS1"
"lymphocyte","ENSG00000147364","lymp1","FBXO25"
"lymphocyte","ENSG00000147403","lymp2","RPL10"
"lymphocyte","ENSG00000147649","lymp3","MTDH"
"lymphocyte","ENSG00000147654","lymp3","EBAG9"
"lymphocyte","ENSG00000147912","lymp2","FBXO10"
"lymphocyte","ENSG00000148229","lymp3","POLE3"
"lymphocyte","ENSG00000148300","lymp1","REXO4"
"lymphocyte","ENSG00000148337","lymp1","CIZ1"
"lymphocyte","ENSG00000148384","lymp1","INPP5E"
"lymphocyte","ENSG00000148429","lymp3","USP6NL"
"lymphocyte","ENSG00000148672","lymp3","GLUD1"
"lymphocyte","ENSG00000148688","lymp3","RPP30"
"lymphocyte","ENSG00000148832","lymp2","PAOX"
"lymphocyte","ENSG00000148843","lymp1","PDCD11"
"lymphocyte","ENSG00000149100","lymp3","EIF3M"
"lymphocyte","ENSG00000149136","lymp2","SSRP1"
"lymphocyte","ENSG00000149179","lymp1","C11orf49"
"lymphocyte","ENSG00000149212","lymp2","SESN3"
"lymphocyte","ENSG00000149218","lymp4","ENDOD1"
"lymphocyte","ENSG00000149474","lymp1","KAT14"
"lymphocyte","ENSG00000149476","lymp1","TKFC"
"lymphocyte","ENSG00000149503","lymp1","INCENP"
"lymphocyte","ENSG00000149547","lymp1","EI24"
"lymphocyte","ENSG00000149577","lymp1","SIDT2"
"lymphocyte","ENSG00000149639","lymp1","SOGA1"
"lymphocyte","ENSG00000150093","lymp3","ITGB1"
"lymphocyte","ENSG00000150347","lymp3","ARID5B"
"lymphocyte","ENSG00000150768","lymp3","DLAT"
"lymphocyte","ENSG00000150776","lymp3","C11orf57"
"lymphocyte","ENSG00000150990","lymp1","DHX37"
"lymphocyte","ENSG00000151065","lymp1","DCP1B"
"lymphocyte","ENSG00000151135","lymp3","TMEM263"
"lymphocyte","ENSG00000151490","lymp4","PTPRO"
"lymphocyte","ENSG00000151552","lymp1","QDPR"
"lymphocyte","ENSG00000151576","lymp3","QTRT2"
"lymphocyte","ENSG00000151612","lymp2","ZNF827"
"lymphocyte","ENSG00000151690","lymp3","MFSD6"
"lymphocyte","ENSG00000151746","lymp2","BICD1"
"lymphocyte","ENSG00000151779","lymp1","NBAS"
"lymphocyte","ENSG00000151806","lymp3","GUF1"
"lymphocyte","ENSG00000151835","lymp3","SACS"
"lymphocyte","ENSG00000151849","lymp3","CENPJ"
"lymphocyte","ENSG00000151876","lymp3","FBXO4"
"lymphocyte","ENSG00000152127","lymp2","MGAT5"
"lymphocyte","ENSG00000152128","lymp2","TMEM163"
"lymphocyte","ENSG00000152133","lymp3","GPATCH11"
"lymphocyte","ENSG00000152217","lymp2","SETBP1"
"lymphocyte","ENSG00000152219","lymp2","ARL14EP"
"lymphocyte","ENSG00000152234","lymp1","ATP5A1"
"lymphocyte","ENSG00000152484","lymp3","USP12"
"lymphocyte","ENSG00000152492","lymp2","CCDC50"
"lymphocyte","ENSG00000152689","lymp2","RASGRP3"
"lymphocyte","ENSG00000152942","lymp3","RAD17"
"lymphocyte","ENSG00000153064","lymp2","BANK1"
"lymphocyte","ENSG00000153107","lymp2","ANAPC1"
"lymphocyte","ENSG00000153560","lymp3","UBP1"
"lymphocyte","ENSG00000153879","lymp3","CEBPG"
"lymphocyte","ENSG00000153898","lymp4","MCOLN2"
"lymphocyte","ENSG00000153933","lymp3","DGKE"
"lymphocyte","ENSG00000154016","lymp2","GRAP"
"lymphocyte","ENSG00000154114","lymp3","TBCEL"
"lymphocyte","ENSG00000154174","lymp3","TOMM70"
"lymphocyte","ENSG00000154309","lymp1","DISP1"
"lymphocyte","ENSG00000154473","lymp3","BUB3"
"lymphocyte","ENSG00000154511","lymp3","FAM69A"
"lymphocyte","ENSG00000154719","lymp3","MRPL39"
"lymphocyte","ENSG00000154945","lymp4","ANKRD40"
"lymphocyte","ENSG00000155008","lymp3","APOOL"
"lymphocyte","ENSG00000155189","lymp4","AGPAT5"
"lymphocyte","ENSG00000155380","lymp3","SLC16A1"
"lymphocyte","ENSG00000155438","lymp3","NIFK"
"lymphocyte","ENSG00000155506","lymp1","LARP1"
"lymphocyte","ENSG00000155561","lymp4","NUP205"
"lymphocyte","ENSG00000155657","lymp2","TTN"
"lymphocyte","ENSG00000156171","lymp3","DRAM2"
"lymphocyte","ENSG00000156261","lymp3","CCT8"
"lymphocyte","ENSG00000156471","lymp1","PTDSS1"
"lymphocyte","ENSG00000156508","lymp2","EEF1A1"
"lymphocyte","ENSG00000156531","lymp3","PHF6"
"lymphocyte","ENSG00000156738","lymp2","MS4A1"
"lymphocyte","ENSG00000156802","lymp3","ATAD2"
"lymphocyte","ENSG00000156853","lymp1","ZNF689"
"lymphocyte","ENSG00000157036","lymp3","EXOG"
"lymphocyte","ENSG00000157193","lymp1","LRP8"
"lymphocyte","ENSG00000157259","lymp3","GATAD1"
"lymphocyte","ENSG00000157426","lymp3","AASDH"
"lymphocyte","ENSG00000157483","lymp2","MYO1E"
"lymphocyte","ENSG00000157500","lymp3","APPL1"
"lymphocyte","ENSG00000157734","lymp2","SNX22"
"lymphocyte","ENSG00000158555","lymp1","GDPD5"
"lymphocyte","ENSG00000158691","lymp3","ZSCAN12"
"lymphocyte","ENSG00000158711","lymp3","ELK4"
"lymphocyte","ENSG00000159063","lymp3","ALG8"
"lymphocyte","ENSG00000159131","lymp4","GART"
"lymphocyte","ENSG00000159445","lymp2","THEM4"
"lymphocyte","ENSG00000159461","lymp2","AMFR"
"lymphocyte","ENSG00000159733","lymp1","ZFYVE28"
"lymphocyte","ENSG00000159753","lymp2","CARMIL2"
"lymphocyte","ENSG00000159917","lymp3","ZNF235"
"lymphocyte","ENSG00000159958","lymp2","TNFRSF13C"
"lymphocyte","ENSG00000160007","lymp1","ARHGAP35"
"lymphocyte","ENSG00000160049","lymp3","DFFA"
"lymphocyte","ENSG00000160208","lymp2","RRP1B"
"lymphocyte","ENSG00000160293","lymp2","VAV2"
"lymphocyte","ENSG00000160299","lymp1","PCNT"
"lymphocyte","ENSG00000160408","lymp1","ST6GALNAC6"
"lymphocyte","ENSG00000160602","lymp1","NEK8"
"lymphocyte","ENSG00000160613","lymp1","PCSK7"
"lymphocyte","ENSG00000160683","lymp2","CXCR5"
"lymphocyte","ENSG00000160856","lymp2","FCRL3"
"lymphocyte","ENSG00000161010","lymp2","MRNIP"
"lymphocyte","ENSG00000161179","lymp1","YDJC"
"lymphocyte","ENSG00000161298","lymp2","ZNF382"
"lymphocyte","ENSG00000161328","lymp1","LRRC56"
"lymphocyte","ENSG00000161405","lymp2","IKZF3"
"lymphocyte","ENSG00000161671","lymp1","EMC10"
"lymphocyte","ENSG00000161813","lymp3","LARP4"
"lymphocyte","ENSG00000161929","lymp4","SCIMP"
"lymphocyte","ENSG00000162073","lymp1","PAQR4"
"lymphocyte","ENSG00000162227","lymp1","TAF6L"
"lymphocyte","ENSG00000162373","lymp2","BEND5"
"lymphocyte","ENSG00000162521","lymp3","RBBP4"
"lymphocyte","ENSG00000162623","lymp2","TYW3"
"lymphocyte","ENSG00000162729","lymp1","IGSF8"
"lymphocyte","ENSG00000162739","lymp2","SLAMF6"
"lymphocyte","ENSG00000162804","lymp2","SNED1"
"lymphocyte","ENSG00000162813","lymp2","BPNT1"
"lymphocyte","ENSG00000162894","lymp2","FCMR"
"lymphocyte","ENSG00000163013","lymp2","FBXO41"
"lymphocyte","ENSG00000163026","lymp1","WDCP"
"lymphocyte","ENSG00000163029","lymp3","SMC6"
"lymphocyte","ENSG00000163069","lymp2","SGCB"
"lymphocyte","ENSG00000163104","lymp3","SMARCAD1"
"lymphocyte","ENSG00000163161","lymp1","ERCC3"
"lymphocyte","ENSG00000163214","lymp3","DHX57"
"lymphocyte","ENSG00000163376","lymp3","KBTBD8"
"lymphocyte","ENSG00000163428","lymp3","LRRC58"
"lymphocyte","ENSG00000163468","lymp1","CCT3"
"lymphocyte","ENSG00000163518","lymp2","FCRL4"
"lymphocyte","ENSG00000163534","lymp2","FCRL1"
"lymphocyte","ENSG00000163596","lymp3","ICA1L"
"lymphocyte","ENSG00000163644","lymp4","PPM1K"
"lymphocyte","ENSG00000163655","lymp3","GMPS"
"lymphocyte","ENSG00000163683","lymp2","SMIM14"
"lymphocyte","ENSG00000163811","lymp3","WDR43"
"lymphocyte","ENSG00000163935","lymp1","SFMBT1"
"lymphocyte","ENSG00000163947","lymp4","ARHGEF3"
"lymphocyte","ENSG00000164024","lymp2","METAP1"
"lymphocyte","ENSG00000164038","lymp2","SLC9B2"
"lymphocyte","ENSG00000164086","lymp1","DUSP7"
"lymphocyte","ENSG00000164134","lymp3","NAA15"
"lymphocyte","ENSG00000164151","lymp3","ICE1"
"lymphocyte","ENSG00000164163","lymp3","ABCE1"
"lymphocyte","ENSG00000164172","lymp3","MOCS2"
"lymphocyte","ENSG00000164244","lymp3","PRRC1"
"lymphocyte","ENSG00000164258","lymp3","NDUFS4"
"lymphocyte","ENSG00000164323","lymp3","CFAP97"
"lymphocyte","ENSG00000164330","lymp2","EBF1"
"lymphocyte","ENSG00000164654","lymp3","MIOS"
"lymphocyte","ENSG00000164659","lymp2","KIAA1324L"
"lymphocyte","ENSG00000164818","lymp1","DNAAF5"
"lymphocyte","ENSG00000164902","lymp3","PHAX"
"lymphocyte","ENSG00000164916","lymp1","FOXK1"
"lymphocyte","ENSG00000165209","lymp2","STRBP"
"lymphocyte","ENSG00000165312","lymp4","OTUD1"
"lymphocyte","ENSG00000165416","lymp3","SUGT1"
"lymphocyte","ENSG00000165506","lymp3","DNAAF2"
"lymphocyte","ENSG00000165512","lymp3","ZNF22"
"lymphocyte","ENSG00000165526","lymp1","RPUSD4"
"lymphocyte","ENSG00000165527","lymp3","ARF6"
"lymphocyte","ENSG00000165675","lymp3","ENOX2"
"lymphocyte","ENSG00000165733","lymp1","BMS1"
"lymphocyte","ENSG00000165819","lymp1","METTL3"
"lymphocyte","ENSG00000165905","lymp2","LARGE2"
"lymphocyte","ENSG00000166199","lymp1","ALKBH3"
"lymphocyte","ENSG00000166226","lymp3","CCT2"
"lymphocyte","ENSG00000166228","lymp1","PCBD1"
"lymphocyte","ENSG00000166261","lymp2","ZNF202"
"lymphocyte","ENSG00000166326","lymp4","TRIM44"
"lymphocyte","ENSG00000166411","lymp3","IDH3A"
"lymphocyte","ENSG00000166446","lymp4","CDYL2"
"lymphocyte","ENSG00000166562","lymp3","SEC11C"
"lymphocyte","ENSG00000166669","lymp2","ATF7IP2"
"lymphocyte","ENSG00000166860","lymp1","ZBTB39"
"lymphocyte","ENSG00000166881","lymp4","NEMP1"
"lymphocyte","ENSG00000166902","lymp1","MRPL16"
"lymphocyte","ENSG00000166938","lymp3","DIS3L"
"lymphocyte","ENSG00000167113","lymp1","COQ4"
"lymphocyte","ENSG00000167220","lymp3","HDHD2"
"lymphocyte","ENSG00000167333","lymp1","TRIM68"
"lymphocyte","ENSG00000167447","lymp1","SMG8"
"lymphocyte","ENSG00000167483","lymp2","FAM129C"
"lymphocyte","ENSG00000167526","lymp2","RPL13"
"lymphocyte","ENSG00000167550","lymp0","RHEBL1"
"lymphocyte","ENSG00000167635","lymp3","ZNF146"
"lymphocyte","ENSG00000167658","lymp2","EEF2"
"lymphocyte","ENSG00000167721","lymp1","TSR1"
"lymphocyte","ENSG00000167881","lymp1","SRP68"
"lymphocyte","ENSG00000167984","lymp2","NLRC3"
"lymphocyte","ENSG00000167986","lymp1","DDB1"
"lymphocyte","ENSG00000168028","lymp2","RPSA"
"lymphocyte","ENSG00000168234","lymp2","TTC39C"
"lymphocyte","ENSG00000168282","lymp4","MGAT2"
"lymphocyte","ENSG00000168286","lymp1","THAP11"
"lymphocyte","ENSG00000168386","lymp1","FILIP1L"
"lymphocyte","ENSG00000168495","lymp1","POLR3D"
"lymphocyte","ENSG00000168675","lymp2","LDLRAD4"
"lymphocyte","ENSG00000168724","lymp3","DNAJC21"
"lymphocyte","ENSG00000168734","lymp2","PKIG"
