"cellType","ensemblID","geneSet","symbol"
"unassigned","ENSG00000150455","unma19","TIRAP"
"unassigned","ENSG00000047410","unma19","TPR"
"unassigned","ENSG00000182606","unma19","TRAK1"
"unassigned","ENSG00000160218","unma19","TRAPPC10"
"unassigned","ENSG00000169871","unma19","TRIM56"
"unassigned","ENSG00000038382","unma19","TRIO"
"unassigned","ENSG00000151148","unma19","UBE3B"
"unassigned","ENSG00000130939","unma19","UBE4B"
"unassigned","ENSG00000127481","unma19","UBR4"
"unassigned","ENSG00000047056","unma19","WDR37"
"unassigned","ENSG00000134744","unma19","ZCCHC11"
"unassigned","ENSG00000185219","unma19","ZNF445"
"unassigned","ENSG00000157657","unma19","ZNF618"
"unassigned","ENSG00000278129","unma19","ZNF8"
"unassigned","ENSG00000178917","unma19","ZNF852"
"unassigned","ENSG00000167674","unma2",""
"unassigned","ENSG00000256060","unma2",""
"unassigned","ENSG00000094914","unma2","AAAS"
"unassigned","ENSG00000087884","unma2","AAMDC"
"unassigned","ENSG00000127837","unma2","AAMP"
"unassigned","ENSG00000131043","unma2","AAR2"
"unassigned","ENSG00000275700","unma2","AATF"
"unassigned","ENSG00000204574","unma2","ABCF1"
"unassigned","ENSG00000033050","unma2","ABCF2"
"unassigned","ENSG00000161204","unma2","ABCF3"
"unassigned","ENSG00000146109","unma2","ABT1"
"unassigned","ENSG00000167315","unma2","ACAA2"
"unassigned","ENSG00000122971","unma2","ACADS"
"unassigned","ENSG00000102977","unma2","ACD"
"unassigned","ENSG00000112304","unma2","ACOT13"
"unassigned","ENSG00000119673","unma2","ACOT2"
"unassigned","ENSG00000097021","unma2","ACOT7"
"unassigned","ENSG00000102575","unma2","ACP5"
"unassigned","ENSG00000182584","unma2","ACTL10"
"unassigned","ENSG00000196839","unma2","ADA"
"unassigned","ENSG00000213638","unma2","ADAT3"
"unassigned","ENSG00000063761","unma2","ADCK1"
"unassigned","ENSG00000182551","unma2","ADI1"
"unassigned","ENSG00000130706","unma2","ADRM1"
"unassigned","ENSG00000133612","unma2","AGAP3"
"unassigned","ENSG00000101444","unma2","AHCY"
"unassigned","ENSG00000100591","unma2","AHSA1"
"unassigned","ENSG00000156709","unma2","AIFM1"
"unassigned","ENSG00000106305","unma2","AIMP2"
"unassigned","ENSG00000110711","unma2","AIP"
"unassigned","ENSG00000166452","unma2","AKIP1"
"unassigned","ENSG00000117448","unma2","AKR1A1"
"unassigned","ENSG00000053371","unma2","AKR7A2"
"unassigned","ENSG00000161618","unma2","ALDH16A1"
"unassigned","ENSG00000159423","unma2","ALDH4A1"
"unassigned","ENSG00000033011","unma2","ALG1"
"unassigned","ENSG00000214160","unma2","ALG3"
"unassigned","ENSG00000166199","unma2","ALKBH3"
"unassigned","ENSG00000091542","unma2","ALKBH5"
"unassigned","ENSG00000125652","unma2","ALKBH7"
"unassigned","ENSG00000183684","unma2","ALYREF"
"unassigned","ENSG00000159461","unma2","AMFR"
"unassigned","ENSG00000141552","unma2","ANAPC11"
"unassigned","ENSG00000110200","unma2","ANAPC15"
"unassigned","ENSG00000196510","unma2","ANAPC7"
"unassigned","ENSG00000186352","unma2","ANKRD37"
"unassigned","ENSG00000213337","unma2","ANKRD39"
"unassigned","ENSG00000100124","unma2","ANKRD54"
"unassigned","ENSG00000136938","unma2","ANP32B"
"unassigned","ENSG00000106367","unma2","AP1S1"
"unassigned","ENSG00000221838","unma2","AP4M1"
"unassigned","ENSG00000169188","unma2","APEX2"
"unassigned","ENSG00000117362","unma2","APH1A"
"unassigned","ENSG00000244509","unma2","APOBEC3C"
"unassigned","ENSG00000128284","unma2","APOL3"
"unassigned","ENSG00000256053","unma2","APOPT1"
"unassigned","ENSG00000198931","unma2","APRT"
"unassigned","ENSG00000137074","unma2","APTX"
"unassigned","ENSG00000101246","unma2","ARFRP1"
"unassigned","ENSG00000142632","unma2","ARHGEF19"
"unassigned","ENSG00000050327","unma2","ARHGEF5"
"unassigned","ENSG00000213465","unma2","ARL2"
"unassigned","ENSG00000140691","unma2","ARMC5"
"unassigned","ENSG00000105676","unma2","ARMC6"
"unassigned","ENSG00000136950","unma2","ARPC5L"
"unassigned","ENSG00000196372","unma2","ASB13"
"unassigned","ENSG00000148219","unma2","ASTN2"
"unassigned","ENSG00000197785","unma2","ATAD3A"
"unassigned","ENSG00000123395","unma2","ATG101"
"unassigned","ENSG00000163399","unma2","ATP1A1"
"unassigned","ENSG00000152234","unma2","ATP5A1"
"unassigned","ENSG00000110955","unma2","ATP5B"
"unassigned","ENSG00000099624","unma2","ATP5D"
"unassigned","ENSG00000159199","unma2","ATP5G1"
"unassigned","ENSG00000135390","unma2","ATP5G2"
"unassigned","ENSG00000154518","unma2","ATP5G3"
"unassigned","ENSG00000167863","unma2","ATP5H"
"unassigned","ENSG00000169020","unma2","ATP5I"
"unassigned","ENSG00000154723","unma2","ATP5J"
"unassigned","ENSG00000241468","unma2","ATP5J2"
"unassigned","ENSG00000167283","unma2","ATP5L"
"unassigned","ENSG00000241837","unma2","ATP5O"
"unassigned","ENSG00000105341","unma2","ATP5SL"
"unassigned","ENSG00000128524","unma2","ATP6V1F"
"unassigned","ENSG00000171953","unma2","ATPAF2"
"unassigned","ENSG00000130770","unma2","ATPIF1"
"unassigned","ENSG00000138085","unma2","ATRAID"
"unassigned","ENSG00000169857","unma2","AVEN"
"unassigned","ENSG00000176022","unma2","B3GALT6"
"unassigned","ENSG00000149541","unma2","B3GAT3"
"unassigned","ENSG00000158850","unma2","B4GALT3"
"unassigned","ENSG00000027847","unma2","B4GALT7"
"unassigned","ENSG00000105393","unma2","BABAM1"
"unassigned","ENSG00000158019","unma2","BABAM2"
"unassigned","ENSG00000175866","unma2","BAIAP2"
"unassigned","ENSG00000175334","unma2","BANF1"
"unassigned","ENSG00000126453","unma2","BCL2L12"
"unassigned","ENSG00000106635","unma2","BCL7B"
"unassigned","ENSG00000099385","unma2","BCL7C"
"unassigned","ENSG00000166681","unma2","BEX3"
"unassigned","ENSG00000166619","unma2","BLCAP"
"unassigned","ENSG00000113734","unma2","BNIP1"
"unassigned","ENSG00000163170","unma2","BOLA3"
"unassigned","ENSG00000261236","unma2","BOP1"
"unassigned","ENSG00000196544","unma2","BORCS6"
"unassigned","ENSG00000104221","unma2","BRF2"
"unassigned","ENSG00000145741","unma2","BTF3"
"unassigned","ENSG00000137656","unma2","BUD13"
"unassigned","ENSG00000112578","unma2","BYSL"
"unassigned","ENSG00000171067","unma2","C11orf24"
"unassigned","ENSG00000168005","unma2","C11orf84"
"unassigned","ENSG00000139637","unma2","C12orf10"
"unassigned","ENSG00000157895","unma2","C12orf43"
"unassigned","ENSG00000087302","unma2","C14orf166"
"unassigned","ENSG00000185347","unma2","C14orf80"
"unassigned","ENSG00000100802","unma2","C14orf93"
"unassigned","ENSG00000128891","unma2","C15orf57"
"unassigned","ENSG00000189227","unma2","C15orf61"
"unassigned","ENSG00000159761","unma2","C16orf86"
"unassigned","ENSG00000174109","unma2","C16orf91"
"unassigned","ENSG00000228300","unma2","C19orf24"
"unassigned","ENSG00000123144","unma2","C19orf43"
"unassigned","ENSG00000104979","unma2","C19orf53"
"unassigned","ENSG00000006015","unma2","C19orf60"
"unassigned","ENSG00000185453","unma2","C19orf68"
"unassigned","ENSG00000174917","unma2","C19orf70"
"unassigned","ENSG00000221916","unma2","C19orf73"
"unassigned","ENSG00000197982","unma2","C1orf122"
"unassigned","ENSG00000162384","unma2","C1orf123"
"unassigned","ENSG00000142686","unma2","C1orf216"
"unassigned","ENSG00000143793","unma2","C1orf35"
"unassigned","ENSG00000164008","unma2","C1orf50"
"unassigned","ENSG00000143443","unma2","C1orf56"
"unassigned","ENSG00000171984","unma2","C20orf196"
"unassigned","ENSG00000101220","unma2","C20orf27"
"unassigned","ENSG00000159079","unma2","C21orf59"
"unassigned","ENSG00000196821","unma2","C6orf106"
"unassigned","ENSG00000221821","unma2","C6orf226"
"unassigned","ENSG00000146540","unma2","C7orf50"
"unassigned","ENSG00000182307","unma2","C8orf33"
"unassigned","ENSG00000213563","unma2","C8orf82"
"unassigned","ENSG00000148362","unma2","C9orf142"
"unassigned","ENSG00000171159","unma2","C9orf16"
"unassigned","ENSG00000160014","unma2","CALM3"
"unassigned","ENSG00000179218","unma2","CALR"
"unassigned","ENSG00000171735","unma2","CAMTA1"
"unassigned","ENSG00000153048","unma2","CARHSP1"
"unassigned","ENSG00000159228","unma2","CBR1"
"unassigned","ENSG00000141570","unma2","CBX8"
"unassigned","ENSG00000100211","unma2","CBY1"
"unassigned","ENSG00000159884","unma2","CCDC107"
"unassigned","ENSG00000160799","unma2","CCDC12"
"unassigned","ENSG00000007080","unma2","CCDC124"
"unassigned","ENSG00000185298","unma2","CCDC137"
"unassigned","ENSG00000198937","unma2","CCDC167"
"unassigned","ENSG00000101997","unma2","CCDC22"
"unassigned","ENSG00000164051","unma2","CCDC51"
"unassigned","ENSG00000104983","unma2","CCDC61"
"unassigned","ENSG00000177352","unma2","CCDC71"
"unassigned","ENSG00000175602","unma2","CCDC85B"
"unassigned","ENSG00000110104","unma2","CCDC86"
"unassigned","ENSG00000105248","unma2","CCDC94"
"unassigned","ENSG00000173013","unma2","CCDC96"
"unassigned","ENSG00000204536","unma2","CCHCR1"
"unassigned","ENSG00000184451","unma2","CCR10"
"unassigned","ENSG00000135624","unma2","CCT7"
"unassigned","ENSG00000177697","unma2","CD151"
"unassigned","ENSG00000167775","unma2","CD320"
"unassigned","ENSG00000010610","unma2","CD4"
"unassigned","ENSG00000137101","unma2","CD72"
"unassigned","ENSG00000019582","unma2","CD74"
"unassigned","ENSG00000002586","unma2","CD99"
"unassigned","ENSG00000105401","unma2","CDC37"
"unassigned","ENSG00000167797","unma2","CDK2AP2"
"unassigned","ENSG00000164885","unma2","CDK5"
"unassigned","ENSG00000139610","unma2","CELA1"
"unassigned","ENSG00000125817","unma2","CENPB"
"unassigned","ENSG00000169689","unma2","CENPX"
"unassigned","ENSG00000090661","unma2","CERS4"
"unassigned","ENSG00000147400","unma2","CETN2"
"unassigned","ENSG00000153774","unma2","CFDP1"
"unassigned","ENSG00000136457","unma2","CHAD"
"unassigned","ENSG00000167670","unma2","CHAF1A"
"unassigned","ENSG00000172586","unma2","CHCHD1"
"unassigned","ENSG00000250479","unma2","CHCHD10"
"unassigned","ENSG00000106153","unma2","CHCHD2"
"unassigned","ENSG00000125611","unma2","CHCHD5"
"unassigned","ENSG00000177830","unma2","CHID1"
"unassigned","ENSG00000176108","unma2","CHMP6"
"unassigned","ENSG00000170175","unma2","CHRNB1"
"unassigned","ENSG00000136213","unma2","CHST12"
"unassigned","ENSG00000169105","unma2","CHST14"
"unassigned","ENSG00000168802","unma2","CHTF8"
"unassigned","ENSG00000160679","unma2","CHTOP"
"unassigned","ENSG00000005194","unma2","CIAPIN1"
"unassigned","ENSG00000185043","unma2","CIB1"
"unassigned","ENSG00000136425","unma2","CIB2"
"unassigned","ENSG00000277972","unma2","CISD3"
"unassigned","ENSG00000179862","unma2","CITED4"
"unassigned","ENSG00000166165","unma2","CKB"
"unassigned","ENSG00000173207","unma2","CKS1B"
"unassigned","ENSG00000123975","unma2","CKS2"
"unassigned","ENSG00000132514","unma2","CLEC10A"
"unassigned","ENSG00000105472","unma2","CLEC11A"
"unassigned","ENSG00000128973","unma2","CLN6"
"unassigned","ENSG00000125656","unma2","CLPP"
"unassigned","ENSG00000122705","unma2","CLTA"
"unassigned","ENSG00000103121","unma2","CMC2"
"unassigned","ENSG00000153551","unma2","CMTM7"
"unassigned","ENSG00000105427","unma2","CNFN"
"unassigned","ENSG00000173786","unma2","CNP"
"unassigned","ENSG00000257727","unma2","CNPY2"
"unassigned","ENSG00000183978","unma2","COA3"
"unassigned","ENSG00000181924","unma2","COA4"
"unassigned","ENSG00000173163","unma2","COMMD1"
"unassigned","ENSG00000148444","unma2","COMMD3"
"unassigned","ENSG00000140365","unma2","COMMD4"
"unassigned","ENSG00000149600","unma2","COMMD7"
"unassigned","ENSG00000093010","unma2","COMT"
"unassigned","ENSG00000165644","unma2","COMTD1"
"unassigned","ENSG00000172301","unma2","COPRS"
"unassigned","ENSG00000141030","unma2","COPS3"
"unassigned","ENSG00000168090","unma2","COPS6"
"unassigned","ENSG00000172428","unma2","COPS9"
"unassigned","ENSG00000111481","unma2","COPZ1"
"unassigned","ENSG00000110871","unma2","COQ5"
"unassigned","ENSG00000088682","unma2","COQ9"
"unassigned","ENSG00000006695","unma2","COX10"
"unassigned","ENSG00000178449","unma2","COX14"
"unassigned","ENSG00000138495","unma2","COX17"
"unassigned","ENSG00000131143","unma2","COX4I1"
"unassigned","ENSG00000178741","unma2","COX5A"
"unassigned","ENSG00000111775","unma2","COX6A1"
"unassigned","ENSG00000164919","unma2","COX6C"
"unassigned","ENSG00000127184","unma2","COX7C"
"unassigned","ENSG00000160917","unma2","CPSF4"
"unassigned","ENSG00000224051","unma2","CPTP"
"unassigned","ENSG00000107175","unma2","CREB3"
"unassigned","ENSG00000184164","unma2","CRELD2"
"unassigned","ENSG00000213145","unma2","CRIP1"
"unassigned","ENSG00000165475","unma2","CRYL1"
"unassigned","ENSG00000159176","unma2","CSRP1"
"unassigned","ENSG00000178585","unma2","CTNNBIP1"
"unassigned","ENSG00000132792","unma2","CTNNBL1"
"unassigned","ENSG00000142544","unma2","CTU1"
"unassigned","ENSG00000107874","unma2","CUEDC2"
"unassigned","ENSG00000119929","unma2","CUTC"
"unassigned","ENSG00000167740","unma2","CYB5D2"
"unassigned","ENSG00000179091","unma2","CYC1"
"unassigned","ENSG00000129562","unma2","DAD1"
"unassigned","ENSG00000178149","unma2","DALRD3"
"unassigned","ENSG00000155368","unma2","DBI"
"unassigned","ENSG00000110063","unma2","DCPS"
"unassigned","ENSG00000166847","unma2","DCTN5"
"unassigned","ENSG00000169738","unma2","DCXR"
"unassigned","ENSG00000198171","unma2","DDRGK1"
"unassigned","ENSG00000099977","unma2","DDT"
"unassigned","ENSG00000174243","unma2","DDX23"
"unassigned","ENSG00000123136","unma2","DDX39A"
"unassigned","ENSG00000183258","unma2","DDX41"
"unassigned","ENSG00000105671","unma2","DDX49"
"unassigned","ENSG00000177030","unma2","DEAF1"
"unassigned","ENSG00000128185","unma2","DGCR6L"
"unassigned","ENSG00000114956","unma2","DGUOK"
"unassigned","ENSG00000117682","unma2","DHDDS"
"unassigned","ENSG00000095059","unma2","DHPS"
"unassigned","ENSG00000157379","unma2","DHRS1"
"unassigned","ENSG00000157326","unma2","DHRS4"
"unassigned","ENSG00000187630","unma2","DHRS4L2"
"unassigned","ENSG00000116544","unma2","DLGAP3"
"unassigned","ENSG00000132002","unma2","DNAJB1"
"unassigned","ENSG00000135924","unma2","DNAJB2"
"unassigned","ENSG00000104129","unma2","DNAJC17"
"unassigned","ENSG00000176410","unma2","DNAJC30"
"unassigned","ENSG00000168259","unma2","DNAJC7"
"unassigned","ENSG00000126698","unma2","DNAJC8"
"unassigned","ENSG00000100246","unma2","DNAL4"
"unassigned","ENSG00000123992","unma2","DNPEP"
"unassigned","ENSG00000129932","unma2","DOHH"
"unassigned","ENSG00000147443","unma2","DOK2"
"unassigned","ENSG00000175920","unma2","DOK7"
"unassigned","ENSG00000175283","unma2","DOLK"
"unassigned","ENSG00000167130","unma2","DOLPP1"
"unassigned","ENSG00000172269","unma2","DPAGT1"
"unassigned","ENSG00000179085","unma2","DPM3"
"unassigned","ENSG00000176978","unma2","DPP7"
"unassigned","ENSG00000185721","unma2","DRG1"
"unassigned","ENSG00000125821","unma2","DTD1"
"unassigned","ENSG00000138101","unma2","DTNB"
"unassigned","ENSG00000168393","unma2","DTYMK"
"unassigned","ENSG00000167264","unma2","DUS2"
"unassigned","ENSG00000128951","unma2","DUT"
"unassigned","ENSG00000088986","unma2","DYNLL1"
"unassigned","ENSG00000125971","unma2","DYNLRB1"
"unassigned","ENSG00000117395","unma2","EBNA1BP2"
"unassigned","ENSG00000147155","unma2","EBP"
"unassigned","ENSG00000123179","unma2","EBPL"
"unassigned","ENSG00000145194","unma2","ECE2"
"unassigned","ENSG00000104823","unma2","ECH1"
"unassigned","ENSG00000127884","unma2","ECHS1"
"unassigned","ENSG00000167969","unma2","ECI1"
"unassigned","ENSG00000107223","unma2","EDF1"
"unassigned","ENSG00000150456","unma2","EEF1AKMT1"
"unassigned","ENSG00000104529","unma2","EEF1D"
"unassigned","ENSG00000118894","unma2","EEF2KMT"
"unassigned","ENSG00000132394","unma2","EEFSEC"
"unassigned","ENSG00000143590","unma2","EFNA3"
"unassigned","ENSG00000090776","unma2","EFNB1"
"unassigned","ENSG00000119718","unma2","EIF2B2"
"unassigned","ENSG00000070785","unma2","EIF2B3"
"unassigned","ENSG00000115211","unma2","EIF2B4"
"unassigned","ENSG00000125977","unma2","EIF2S2"
"unassigned","ENSG00000100353","unma2","EIF3D"
"unassigned","ENSG00000130811","unma2","EIF3G"
"unassigned","ENSG00000084623","unma2","EIF3I"
"unassigned","ENSG00000178982","unma2","EIF3K"
"unassigned","ENSG00000141543","unma2","EIF4A3"
"unassigned","ENSG00000106682","unma2","EIF4H"
"unassigned","ENSG00000132507","unma2","EIF5A"
"unassigned","ENSG00000253626","unma2","EIF5AL1"
"unassigned","ENSG00000242372","unma2","EIF6"
"unassigned","ENSG00000170291","unma2","ELP5"
"unassigned","ENSG00000161671","unma2","EMC10"
"unassigned","ENSG00000128463","unma2","EMC4"
"unassigned","ENSG00000127774","unma2","EMC6"
"unassigned","ENSG00000131148","unma2","EMC8"
"unassigned","ENSG00000100908","unma2","EMC9"
"unassigned","ENSG00000102119","unma2","EMD"
"unassigned","ENSG00000126749","unma2","EMG1"
"unassigned","ENSG00000142227","unma2","EMP3"
"unassigned","ENSG00000167136","unma2","ENDOG"
"unassigned","ENSG00000168913","unma2","ENHO"
"unassigned","ENSG00000074800","unma2","ENO1"
"unassigned","ENSG00000143420","unma2","ENSA"
"unassigned","ENSG00000143819","unma2","EPHX1"
"unassigned","ENSG00000273604","unma2","EPOP"
"unassigned","ENSG00000012061","unma2","ERCC1"
"unassigned","ENSG00000134899","unma2","ERCC5"
"unassigned","ENSG00000125991","unma2","ERGIC3"
"unassigned","ENSG00000089248","unma2","ERP29"
"unassigned","ENSG00000105379","unma2","ETFB"
"unassigned","ENSG00000105755","unma2","ETHE1"
"unassigned","ENSG00000105672","unma2","ETV2"
"unassigned","ENSG00000166979","unma2","EVA1C"
"unassigned","ENSG00000171311","unma2","EXOSC1"
"unassigned","ENSG00000151348","unma2","EXT2"
"unassigned","ENSG00000092820","unma2","EZR"
"unassigned","ENSG00000277203","unma2","F8A1"
"unassigned","ENSG00000162585","unma2","FAAP20"
"unassigned","ENSG00000168040","unma2","FADD"
"unassigned","ENSG00000180185","unma2","FAHD1"
"unassigned","ENSG00000182518","unma2","FAM104B"
"unassigned","ENSG00000198324","unma2","FAM109A"
"unassigned","ENSG00000125898","unma2","FAM110A"
"unassigned","ENSG00000103254","unma2","FAM173A"
"unassigned","ENSG00000160256","unma2","FAM207A"
"unassigned","ENSG00000185614","unma2","FAM212A"
"unassigned","ENSG00000167930","unma2","FAM234A"
"unassigned","ENSG00000185112","unma2","FAM43A"
"unassigned","ENSG00000071859","unma2","FAM50A"
"unassigned","ENSG00000174137","unma2","FAM53A"
"unassigned","ENSG00000262919","unma2","FAM58A"
"unassigned","ENSG00000166595","unma2","FAM96B"
"unassigned","ENSG00000179115","unma2","FARSA"
"unassigned","ENSG00000149806","unma2","FAU"
"unassigned","ENSG00000107872","unma2","FBXL15"
"unassigned","ENSG00000147912","unma2","FBXO10"
"unassigned","ENSG00000159069","unma2","FBXW5"
"unassigned","ENSG00000132004","unma2","FBXW9"
"unassigned","ENSG00000079459","unma2","FDFT1"
"unassigned","ENSG00000160752","unma2","FDPS"
"unassigned","ENSG00000161513","unma2","FDXR"
"unassigned","ENSG00000141965","unma2","FEM1A"
"unassigned","ENSG00000168496","unma2","FEN1"
"unassigned","ENSG00000172500","unma2","FIBP"
"unassigned","ENSG00000214253","unma2","FIS1"
"unassigned","ENSG00000139914","unma2","FITM1"
"unassigned","ENSG00000173486","unma2","FKBP2"
"unassigned","ENSG00000004478","unma2","FKBP4"
"unassigned","ENSG00000160688","unma2","FLAD1"
"unassigned","ENSG00000162076","unma2","FLYWCH2"
"unassigned","ENSG00000164898","unma2","FMC1"
"unassigned","ENSG00000141560","unma2","FN3KRP"
"unassigned","ENSG00000228594","unma2","FNDC10"
"unassigned","ENSG00000129654","unma2","FOXJ1"
"unassigned","ENSG00000110074","unma2","FOXRED1"
"unassigned","ENSG00000109536","unma2","FRG1"
"unassigned","ENSG00000108592","unma2","FTSJ3"
"unassigned","ENSG00000165775","unma2","FUNDC2"
"unassigned","ENSG00000148803","unma2","FUOM"
"unassigned","ENSG00000089327","unma2","FXYD5"
"unassigned","ENSG00000141349","unma2","G6PC3"
"unassigned","ENSG00000179271","unma2","GADD45GIP1"
"unassigned","ENSG00000117308","unma2","GALE"
"unassigned","ENSG00000106105","unma2","GARS"
"unassigned","ENSG00000059691","unma2","GATB"
"unassigned","ENSG00000137880","unma2","GCHFR"
"unassigned","ENSG00000152147","unma2","GEMIN6"
"unassigned","ENSG00000127554","unma2","GFER"
"unassigned","ENSG00000167925","unma2","GHDC"
"unassigned","ENSG00000101193","unma2","GID8"
"unassigned","ENSG00000213203","unma2","GIMAP1"
"unassigned","ENSG00000181938","unma2","GINS3"
"unassigned","ENSG00000198715","unma2","GLMP"
"unassigned","ENSG00000112699","unma2","GMDS"
"unassigned","ENSG00000144591","unma2","GMPPA"
"unassigned","ENSG00000088256","unma2","GNA11"
"unassigned","ENSG00000185838","unma2","GNB1L"
"unassigned","ENSG00000162188","unma2","GNG3"
"unassigned","ENSG00000167083","unma2","GNGT2"
"unassigned","ENSG00000113552","unma2","GNPDA1"
"unassigned","ENSG00000197858","unma2","GPAA1"
"unassigned","ENSG00000198746","unma2","GPATCH3"
"unassigned","ENSG00000160818","unma2","GPATCH4"
"unassigned","ENSG00000068394","unma2","GPKOW"
"unassigned","ENSG00000198522","unma2","GPN1"
"unassigned","ENSG00000183484","unma2","GPR132"
"unassigned","ENSG00000170128","unma2","GPR25"
"unassigned","ENSG00000169727","unma2","GPS1"
"unassigned","ENSG00000160360","unma2","GPSM1"
"unassigned","ENSG00000167468","unma2","GPX4"
"unassigned","ENSG00000100983","unma2","GSS"
"unassigned","ENSG00000084207","unma2","GSTP1"
"unassigned","ENSG00000100577","unma2","GSTZ1"
"unassigned","ENSG00000197265","unma2","GTF2E2"
"unassigned","ENSG00000148308","unma2","GTF3C5"
"unassigned","ENSG00000155115","unma2","GTF3C6"
"unassigned","ENSG00000184897","unma2","H1FX"
"unassigned","ENSG00000188486","unma2","H2AFX"
"unassigned","ENSG00000084754","unma2","HADHA"
"unassigned","ENSG00000131351","unma2","HAUS8"
"unassigned","ENSG00000143575","unma2","HAX1"
"unassigned","ENSG00000103145","unma2","HCFC1R1"
"unassigned","ENSG00000099822","unma2","HCN2"
"unassigned","ENSG00000126264","unma2","HCST"
"unassigned","ENSG00000163517","unma2","HDAC11"
"unassigned","ENSG00000171720","unma2","HDAC3"
"unassigned","ENSG00000111906","unma2","HDDC2"
"unassigned","ENSG00000184508","unma2","HDDC3"
"unassigned","ENSG00000069998","unma2","HDHD5"
"unassigned","ENSG00000162639","unma2","HENMT1"
"unassigned","ENSG00000144485","unma2","HES6"
"unassigned","ENSG00000168517","unma2","HEXIM2"
"unassigned","ENSG00000197568","unma2","HHLA3"
"unassigned","ENSG00000146066","unma2","HIGD2A"
"unassigned","ENSG00000149196","unma2","HIKESHI"
"unassigned","ENSG00000172273","unma2","HINFP"
"unassigned","ENSG00000137133","unma2","HINT2"
"unassigned","ENSG00000100084","unma2","HIRA"
"unassigned","ENSG00000204257","unma2","HLA-DMA"
"unassigned","ENSG00000242574","unma2","HLA-DMB"
"unassigned","ENSG00000223865","unma2","HLA-DPB1"
"unassigned","ENSG00000204287","unma2","HLA-DRA"
"unassigned","ENSG00000064961","unma2","HMG20B"
"unassigned","ENSG00000137309","unma2","HMGA1"
"unassigned","ENSG00000117305","unma2","HMGCL"
"unassigned","ENSG00000103415","unma2","HMOX2"
"unassigned","ENSG00000197451","unma2","HNRNPAB"
"unassigned","ENSG00000179172","unma2","HNRNPCL1"
"unassigned","ENSG00000104824","unma2","HNRNPL"
"unassigned","ENSG00000099783","unma2","HNRNPM"
"unassigned","ENSG00000214753","unma2","HNRNPUL2"
"unassigned","ENSG00000174775","unma2","HRAS"
"unassigned","ENSG00000100209","unma2","HSCB"
"unassigned","ENSG00000167733","unma2","HSD11B1L"
"unassigned","ENSG00000072506","unma2","HSD17B10"
"unassigned","ENSG00000106211","unma2","HSPB1"
"unassigned","ENSG00000133265","unma2","HSPBP1"
"unassigned","ENSG00000178922","unma2","HYI"
"unassigned","ENSG00000108622","unma2","ICAM2"
"unassigned","ENSG00000182054","unma2","IDH2"
"unassigned","ENSG00000101365","unma2","IDH3B"
"unassigned","ENSG00000067829","unma2","IDH3G"
"unassigned","ENSG00000165948","unma2","IFI27L1"
"unassigned","ENSG00000119632","unma2","IFI27L2"
"unassigned","ENSG00000119650","unma2","IFT43"
"unassigned","ENSG00000101052","unma2","IFT52"
"unassigned","ENSG00000089289","unma2","IGBP1"
"unassigned","ENSG00000141753","unma2","IGFBP4"
"unassigned","ENSG00000143621","unma2","ILF2"
"unassigned","ENSG00000132305","unma2","IMMT"
"unassigned","ENSG00000153391","unma2","INO80C"
"unassigned","ENSG00000185085","unma2","INTS5"
"unassigned","ENSG00000165898","unma2","ISCA2"
"unassigned","ENSG00000063241","unma2","ISOC2"
"unassigned","ENSG00000119185","unma2","ITGB1BP1"
"unassigned","ENSG00000125877","unma2","ITPA"
"unassigned","ENSG00000171135","unma2","JAGN1"
"unassigned","ENSG00000130522","unma2","JUND"
"unassigned","ENSG00000065427","unma2","KARS"
"unassigned","ENSG00000172977","unma2","KAT5"
"unassigned","ENSG00000186625","unma2","KATNA1"
"unassigned","ENSG00000100379","unma2","KCTD17"
"unassigned","ENSG00000105438","unma2","KDELR1"
"unassigned","ENSG00000079999","unma2","KEAP1"
"unassigned","ENSG00000138030","unma2","KHK"
"unassigned","ENSG00000124702","unma2","KLHDC3"
"unassigned","ENSG00000133619","unma2","KRBA1"
"unassigned","ENSG00000186395","unma2","KRT10"
"unassigned","ENSG00000198841","unma2","KTI12"
"unassigned","ENSG00000171097","unma2","KYAT1"
"unassigned","ENSG00000089692","unma2","LAG3"
"unassigned","ENSG00000196976","unma2","LAGE3"
"unassigned","ENSG00000205629","unma2","LCMT1"
"unassigned","ENSG00000105617","unma2","LENG1"
"unassigned","ENSG00000275183","unma2","LENG9"
"unassigned","ENSG00000100600","unma2","LGMN"
"unassigned","ENSG00000107902","unma2","LHPP"
"unassigned","ENSG00000072163","unma2","LIMS2"
"unassigned","ENSG00000175701","unma2","LINC00116"
"unassigned","ENSG00000114988","unma2","LMAN2L"
"unassigned","ENSG00000160789","unma2","LMNA"
"unassigned","ENSG00000172731","unma2","LRRC20"
"unassigned","ENSG00000010626","unma2","LRRC23"
"unassigned","ENSG00000132128","unma2","LRRC41"
"unassigned","ENSG00000116212","unma2","LRRC42"
"unassigned","ENSG00000204392","unma2","LSM2"
"unassigned","ENSG00000130520","unma2","LSM4"
"unassigned","ENSG00000164167","unma2","LSM6"
"unassigned","ENSG00000130332","unma2","LSM7"
"unassigned","ENSG00000227507","unma2","LTB"
"unassigned","ENSG00000232859","unma2","LYRM9"
"unassigned","ENSG00000179632","unma2","MAF1"
"unassigned","ENSG00000162385","unma2","MAGOH"
"unassigned","ENSG00000156928","unma2","MALSU1"
"unassigned","ENSG00000177239","unma2","MAN1B1"
